833,20.8,42,2.6917e+06,10,0
834,20.8,45,1.1775e+05,10,0
835,20.8,0,60320,10,0
836,20.8,3,-1115.4,10,0
837,20.9,42,2.7034e+06,10,0
838,20.9,45,1.1664e+05,10,0
839,20.9,0,60224,10,0
840,20.9,3,-1112.9,10,0
841,21,42,2.715e+06,10,0
842,21,45,1.1552e+05,10,0
843,21,0,60127,10,0
844,21,3,-1110.3,10,0
845,21.1,42,2.7265e+06,10,0
846,21.1,45,1.1441e+05,10,0
847,21.1,0,60033,10,0
848,21.1,3,-1107.8,10,0
849,21.2,42,2.7379e+06,10,0
850,21.2,45,1.133e+05,10,0
851,21.2,0,59939,10,0
852,21.2,3,-1105.3,10,0
853,21.3,42,2.7491e+06,10,0
854,21.3,45,1.1219e+05,10,0
855,21.3,0,59847,10,0
856,21.3,3,-1102.9,10,0
857,21.4,42,2.7604e+06,10,0
858,21.4,45,1.1109e+05,10,0
859,21.4,0,59755,10,0
860,21.4,3,-1100.5,10,0
861,21.5,42,2.7714e+06,10,0
862,21.5,45,1.0999e+05,10,0
863,21.5,0,59665,10,0
864,21.5,3,-1098.1,10,0
865,21.6,42,2.7823e+06,10,0
866,21.6,45,1.0889e+05,10,0
867,21.6,0,59575,10,0
868,21.6,3,-1095.8,10,0
869,21.7,42,2.7931e+06,10,0
870,21.7,45,1.0779e+05,10,0
871,21.7,0,59486,10,0
872,21.7,3,-1093.5,10,0
873,21.8,42,2.8039e+06,10,0
874,21.8,45,1.067e+05,10,0
875,21.8,0,59398,10,0
876,21.8,3,-1091.2,10,0
877,21.9,42,2.8145e+06,10,0
878,21.9,45,1.056e+05,10,0
879,21.9,0,59312,10,0
880,21.9,3,-1088.9,10,0
881,22,42,2.825e+06,10,0
882,22,45,1.0451e+05,10,0
883,22,0,59226,10,0
884,22,3,-1086.7,10,0
885,22.1,42,2.8354e+06,10,0
886,22.1,45,1.0343e+05,10,0
887,22.1,0,59141,10,0
888,22.1,3,-1084.5,10,0
889,22.2,42,2.8457e+06,10,0
890,22.2,45,1.0234e+05,10,0
891,22.2,0,59058,10,0
892,22.2,3,-1082.4,10,0
893,22.3,42,2.8559e+06,10,0
894,22.3,45,1.0126e+05,10,0
895,22.3,0,58975,10,0
896,22.3,3,-1080.2,10,0
897,22.4,42,2.8659e+06,10,0
898,22.4,45,1.0018e+05,10,0
899,22.4,0,58893,10,0
900,22.4,3,-1078.1,10,0
901,22.5,42,2.8759e+06,10,0
902,22.5,45,99096,10,0
903,22.5,0,58812,10,0
904,22.5,3,-1076,10,0
905,22.6,42,2.8857e+06,10,0
906,22.6,45,98019,10,0
907,22.6,0,58732,10,0
908,22.6,3,-1074,10,0
909,22.7,42,2.8955e+06,10,0
910,22.7,45,96943,10,0
911,22.7,0,58653,10,0
912,22.7,3,-1072,10,0
913,22.8,42,2.9051e+06,10,0
914,22.8,45,95871,10,0
915,22.8,0,58575,10,0
916,22.8,3,-1070,10,0
917,22.9,42,2.9147e+06,10,0
918,22.9,45,94799,10,0
919,22.9,0,58498,10,0
920,22.9,3,-1068,10,0
921,23,42,2.9241e+06,10,0
922,23,45,93731,10,0
923,23,0,58422,10,0
924,23,3,-1066.1,10,0
925,23.1,42,2.9335e+06,10,0
926,23.1,45,92662,10,0
927,23.1,0,58347,10,0
928,23.1,3,-1064.1,10,0
929,23.2,42,2.9426e+06,10,0
930,23.2,45,91598,10,0
931,23.2,0,58273,10,0
932,23.2,3,-1062.2,10,0
933,23.3,42,2.9518e+06,10,0
934,23.3,45,90534,10,0
935,23.3,0,58199,10,0
936,23.3,3,-1060.4,10,0
937,23.4,42,2.9607e+06,10,0
938,23.4,45,89473,10,0
939,23.4,0,58127,10,0
940,23.4,3,-1058.5,10,0
941,23.5,42,2.9696e+06,10,0
942,23.5,45,88413,10,0
943,23.5,0,58055,10,0
944,23.5,3,-1056.7,10,0
945,23.6,42,2.9784e+06,10,0
946,23.6,45,87356,10,0
947,23.6,0,57985,10,0
948,23.6,3,-1054.9,10,0
949,23.7,42,2.9871e+06,10,0
950,23.7,45,86300,10,0
951,23.7,0,57915,10,0
952,23.7,3,-1053.2,10,0
953,23.8,42,2.9957e+06,10,0
954,23.8,45,85245,10,0
955,23.8,0,57846,10,0
956,23.8,3,-1051.4,10,0
957,23.9,42,3.0041e+06,10,0
958,23.9,45,84193,10,0
959,23.9,0,57779,10,0
960,23.9,3,-1049.7,10,0
961,24,42,3.0126e+06,10,0
962,24,45,83141,10,0
963,24,0,57711,10,0
964,24,3,-1048,10,0
965,24.1,42,3.0208e+06,10,0
966,24.1,45,82093,10,0
967,24.1,0,57645,10,0
968,24.1,3,-1046.4,10,0
969,24.2,42,3.029e+06,10,0
970,24.2,45,81045,10,0
971,24.2,0,57580,10,0
972,24.2,3,-1044.7,10,0
973,24.3,42,3.037e+06,10,0
974,24.3,45,80000,10,0
975,24.3,0,57516,10,0
976,24.3,3,-1043.1,10,0
977,24.4,42,3.0449e+06,10,0
978,24.4,45,78956,10,0
979,24.4,0,57452,10,0
980,24.4,3,-1041.5,10,0
981,24.5,42,3.0528e+06,10,0
982,24.5,45,77913,10,0
983,24.5,0,57390,10,0
984,24.5,3,-1039.9,10,0
985,24.6,42,3.0605e+06,10,0
986,24.6,45,76872,10,0
987,24.6,0,57328,10,0
988,24.6,3,-1038.4,10,0
989,24.7,42,3.0682e+06,10,0
990,24.7,45,75832,10,0
991,24.7,0,57267,10,0
992,24.7,3,-1036.9,10,0
993,24.8,42,3.0757e+06,10,0
994,24.8,45,74795,10,0
995,24.8,0,57208,10,0
996,24.8,3,-1035.4,10,0
997,24.9,42,3.0832e+06,10,0
998,24.9,45,73758,10,0
999,24.9,0,57148,10,0
1000,24.9,3,-1033.9,10,0
1001,25,42,3.0904e+06,10,0
1002,25,45,72724,10,0
1003,25,0,57090,10,0
1004,25,3,-1032.4,10,0
1005,25.1,42,3.0977e+06,10,0
1006,25.1,45,71690,10,0
1007,25.1,0,57033,10,0
1008,25.1,3,-1031,10,0
1009,25.2,42,3.1048e+06,10,0
1010,25.2,45,70658,10,0
1011,25.2,0,56977,10,0
1012,25.2,3,-1029.6,10,0
1013,25.3,42,3.1118e+06,10,0
1014,25.3,45,69628,10,0
1015,25.3,0,56921,10,0
1016,25.3,3,-1028.2,10,0
1017,25.4,42,3.1187e+06,10,0
1018,25.4,45,68598,10,0
1019,25.4,0,56866,10,0
1020,25.4,3,-1026.8,10,0
1021,25.5,42,3.1255e+06,10,0
1022,25.5,45,67571,10,0
1023,25.5,0,56813,10,0
1024,25.5,3,-1025.5,10,0
1025,25.6,42,3.1322e+06,10,0
1026,25.6,45,66544,10,0
1027,25.6,0,56759,10,0
1028,25.6,3,-1024.2,10,0
1029,25.7,42,3.1388e+06,10,0
1030,25.7,45,65519,10,0
1031,25.7,0,56707,10,0
1032,25.7,3,-1022.9,10,0
1033,25.8,42,3.1453e+06,10,0
1034,25.8,45,64495,10,0
1035,25.8,0,56656,10,0
1036,25.8,3,-1021.6,10,0
1037,25.9,42,3.1517e+06,10,0
1038,25.9,45,63473,10,0
1039,25.9,0,56605,10,0
1040,25.9,3,-1020.3,10,0
1041,26,42,3.158e+06,10,0
1042,26,45,62452,10,0
1043,26,0,56556,10,0
1044,26,3,-1019.1,10,0
1045,26.1,42,3.1642e+06,10,0
1046,26.1,45,61431,10,0
1047,26.1,0,56506,10,0
1048,26.1,3,-1017.9,10,0
1049,26.2,42,3.1703e+06,10,0
1050,26.2,45,60413,10,0
1051,26.2,0,56459,10,0
1052,26.2,3,-1016.7,10,0
1053,26.3,42,3.1763e+06,10,0
1054,26.3,45,59395,10,0
1055,26.3,0,56412,10,0
1056,26.3,3,-1015.5,10,0
1057,26.4,42,3.1822e+06,10,0
1058,26.4,45,58379,10,0
1059,26.4,0,56365,10,0
1060,26.4,3,-1014.4,10,0
1061,26.5,42,3.1879e+06,10,0
1062,26.5,45,57364,10,0
1063,26.5,0,56320,10,0
1064,26.5,3,-1013.2,10,0
1065,26.6,42,3.1937e+06,10,0
1066,26.6,45,56349,10,0
1067,26.6,0,56275,10,0
1068,26.6,3,-1012.1,10,0
1069,26.7,42,3.1992e+06,10,0
1070,26.7,45,55337,10,0
1071,26.7,0,56231,10,0
1072,26.7,3,-1011,10,0
1073,26.8,42,3.2047e+06,10,0
1074,26.8,45,54325,10,0
1075,26.8,0,56188,10,0
1076,26.8,3,-1010,10,0
1077,26.9,42,3.2101e+06,10,0
1078,26.9,45,53314,10,0
1079,26.9,0,56146,10,0
1080,26.9,3,-1008.9,10,0
1081,27,42,3.2153e+06,10,0
1082,27,45,52304,10,0
1083,27,0,56105,10,0
1084,27,3,-1007.9,10,0
1085,27.1,42,3.2206e+06,10,0
1086,27.1,45,51295,10,0
1087,27.1,0,56064,10,0
1088,27.1,3,-1006.8,10,0
1089,27.2,42,3.2256e+06,10,0
1090,27.2,45,50288,10,0
1091,27.2,0,56024,10,0
1092,27.2,3,-1005.9,10,0
1093,27.3,42,3.2306e+06,10,0
1094,27.3,45,49281,10,0
1095,27.3,0,55985,10,0
1096,27.3,3,-1004.9,10,0
1097,27.4,42,3.2355e+06,10,0
1098,27.4,45,48275,10,0
1099,27.4,0,55947,10,0
1100,27.4,3,-1003.9,10,0
1101,27.5,42,3.2402e+06,10,0
1102,27.5,45,47271,10,0
1103,27.5,0,55910,10,0
1104,27.5,3,-1003,10,0
1105,27.6,42,3.2449e+06,10,0
1106,27.6,45,46267,10,0
1107,27.6,0,55873,10,0
1108,27.6,3,-1002,10,0
1109,27.7,42,3.2495e+06,10,0
1110,27.7,45,45264,10,0
1111,27.7,0,55837,10,0
1112,27.7,3,-1001.1,10,0
1113,27.8,42,3.254e+06,10,0
1114,27.8,45,44263,10,0
1115,27.8,0,55803,10,0
1116,27.8,3,-1000.3,10,0
1117,27.9,42,3.2584e+06,10,0
1118,27.9,45,43261,10,0
1119,27.9,0,55768,10,0
1120,27.9,3,-999.39,10,0
1121,28,42,3.2626e+06,10,0
1122,28,45,42261,10,0
1123,28,0,55735,10,0
1124,28,3,-998.55,10,0
1125,28.1,42,3.2668e+06,10,0
1126,28.1,45,41262,10,0
1127,28.1,0,55703,10,0
1128,28.1,3,-997.73,10,0
1129,28.2,42,3.2709e+06,10,0
1130,28.2,45,40263,10,0
1131,28.2,0,55670,10,0
1132,28.2,3,-996.9,10,0
1133,28.3,42,3.2749e+06,10,0
1134,28.3,45,39266,10,0
1135,28.3,0,55640,10,0
1136,28.3,3,-996.11,10,0
1137,28.4,42,3.2787e+06,10,0
1138,28.4,45,38269,10,0
1139,28.4,0,55610,10,0
1140,28.4,3,-995.33,10,0
1141,28.5,42,3.2826e+06,10,0
1142,28.5,45,37272,10,0
1143,28.5,0,55579,10,0
1144,28.5,3,-994.55,10,0
1145,28.6,42,3.2862e+06,10,0
1146,28.6,45,36278,10,0
1147,28.6,0,55551,10,0
1148,28.6,3,-993.82,10,0
1149,28.7,42,3.2897e+06,10,0
1150,28.7,45,35283,10,0
1151,28.7,0,55524,10,0
1152,28.7,3,-993.09,10,0
1153,28.8,42,3.2933e+06,10,0
1154,28.8,45,34289,10,0
1155,28.8,0,55496,10,0
1156,28.8,3,-992.37,10,0
1157,28.9,42,3.2966e+06,10,0
1158,28.9,45,33296,10,0
1159,28.9,0,55470,10,0
1160,28.9,3,-991.7,10,0
1161,29,42,3.2999e+06,10,0
1162,29,45,32304,10,0
1163,29,0,55445,10,0
1164,29,3,-991.03,10,0
1165,29.1,42,3.3031e+06,10,0
1166,29.1,45,31312,10,0
1167,29.1,0,55419,10,0
1168,29.1,3,-990.36,10,0
1169,29.2,42,3.3061e+06,10,0
1170,29.2,45,30321,10,0
1171,29.2,0,55396,10,0
1172,29.2,3,-989.73,10,0
1173,29.3,42,3.3091e+06,10,0
1174,29.3,45,29331,10,0
1175,29.3,0,55373,10,0
1176,29.3,3,-989.1,10,0
1177,29.4,42,3.3121e+06,10,0
1178,29.4,45,28340,10,0
1179,29.4,0,55350,10,0
1180,29.4,3,-988.47,10,0
1181,29.5,42,3.3148e+06,10,0
1182,29.5,45,27352,10,0
1183,29.5,0,55329,10,0
1184,29.5,3,-987.87,10,0
1185,29.6,42,3.3174e+06,10,0
1186,29.6,45,26363,10,0
1187,29.6,0,55308,10,0
1188,29.6,3,-987.29,10,0
1189,29.7,42,3.3201e+06,10,0
1190,29.7,45,25375,10,0
1191,29.7,0,55288,10,0
1192,29.7,3,-986.71,10,0
1193,29.8,42,3.3226e+06,10,0
1194,29.8,45,24387,10,0
1195,29.8,0,55268,10,0
1196,29.8,3,-986.15,10,0
1197,29.9,42,3.3249e+06,10,0
1198,29.9,45,23401,10,0
1199,29.9,0,55251,10,0
1200,29.9,3,-985.62,10,0
1201,30,42,3.3272e+06,10,0
1202,30,45,22415,10,0
1203,30,0,55233,10,0
1204,30,3,-985.09,10,0
1205,30.1,42,3.3295e+06,10,0
1206,30.1,45,21428,10,0
1207,30.1,0,55215,10,0
1208,30.1,3,-984.56,10,0
1209,30.2,42,3.3315e+06,10,0
1210,30.2,45,20443,10,0
1211,30.2,0,55199,10,0
1212,30.2,3,-984.12,10,0
1213,30.3,42,3.3334e+06,10,0
1214,30.3,45,19459,10,0
1215,30.3,0,55185,10,0
1216,30.3,3,-983.71,10,0
1217,30.4,42,3.3353e+06,10,0
1218,30.4,45,18475,10,0
1219,30.4,0,55170,10,0
1220,30.4,3,-983.3,10,0
1221,30.5,42,3.3372e+06,10,0
1222,30.5,45,17490,10,0
1223,30.5,0,55155,10,0
1224,30.5,3,-982.89,10,0
1225,30.6,42,3.3389e+06,10,0
1226,30.6,45,16507,10,0
1227,30.6,0,55142,10,0
1228,30.6,3,-982.54,10,0
1229,30.7,42,3.3404e+06,10,0
1230,30.7,45,15524,10,0
1231,30.7,0,55130,10,0
1232,30.7,3,-982.26,10,0
1233,30.8,42,3.3419e+06,10,0
1234,30.8,45,14541,10,0
1235,30.8,0,55119,10,0
1236,30.8,3,-981.97,10,0
1237,30.9,42,3.3434e+06,10,0
1238,30.9,45,13559,10,0
1239,30.9,0,55107,10,0
1240,30.9,3,-981.68,10,0
1241,31,42,3.3448e+06,10,0
1242,31,45,12576,10,0
1243,31,0,55097,10,0
1244,31,3,-981.46,10,0
1245,31.1,42,3.3459e+06,10,0
1246,31.1,45,11595,10,0
1247,31.1,0,55088,10,0
1248,31.1,3,-981.36,10,0
1249,31.2,42,3.347e+06,10,0
1250,31.2,45,10613,10,0
1251,31.2,0,55080,10,0
1252,31.2,3,-981.25,10,0
1253,31.3,42,3.3481e+06,10,0
1254,31.3,45,9631.9,10,0
1255,31.3,0,55071,10,0
1256,31.3,3,-981.14,10,0
1257,31.4,42,3.349e+06,10,0
1258,31.4,45,8650.5,10,0
1259,31.4,0,55064,10,0
1260,31.4,3,-981.05,10,0
1261,31.5,42,3.3498e+06,10,0
1262,31.5,45,7669.4,10,0
1263,31.5,0,55058,10,0
1264,31.5,3,-980.99,10,0
1265,31.6,42,3.3505e+06,10,0
1266,31.6,45,6688.4,10,0
1267,31.6,0,55052,10,0
1268,31.6,3,-980.93,10,0
1269,31.7,42,3.3512e+06,10,0
1270,31.7,45,5707.3,10,0
1271,31.7,0,55047,10,0
1272,31.7,3,-980.65,10,0
1273,31.8,42,3.3516e+06,10,0
1274,31.8,45,4726.4,10,0
1275,31.8,0,55044,10,0
1276,31.8,3,-978.55,10,0
1277,31.9,42,3.3521e+06,10,0
1278,31.9,45,3745.5,10,0
1279,31.9,0,55040,10,0
1280,31.9,3,-976.44,10,0
1281,32,42,3.3525e+06,10,0
1282,32,45,2764.7,10,0
1283,32,0,55037,10,0
1284,32,3,-974.33,10,0
1285,32.1,42,3.3526e+06,10,0
1286,32.1,45,1789.9,10,0
1287,32.1,0,55036,10,0
1288,32.1,3,-972.22,10,0
1289,32.2,42,3.3528e+06,10,0
1290,32.2,45,815.75,10,0
1291,32.2,0,55035,10,0
1292,32.2,3,-970.11,10,0
