Time@Axial Accel (Gs),Axial Accel (Gs)
266.579,0.82
266.581,0.82
266.584,0.73
266.586,0.64
266.589,0.73
266.591,0.73
266.594,0.73
266.596,0.73
266.599,0.64
266.601,0.64
266.604,0.64
266.606,0.73
266.609,0.64
266.611,0.82
266.614,0.73
266.616,0.73
266.619,0.64
266.621,0.64
266.624,0.55
266.626,0.73
266.629,0.73
266.631,0.64
266.634,0.64
266.636,0.64
266.639,0.82
266.641,0.73
266.644,0.73
266.646,0.73
266.649,0.64
266.651,0.73
266.654,0.64
266.656,0.73
266.659,0.64
266.661,0.73
266.664,0.55
266.666,0.73
266.669,0.64
266.671,0.82
266.674,0.64
266.676,0.9
266.679,0.73
266.681,0.64
266.684,0.64
266.686,0.64
266.689,0.64
266.691,0.64
266.694,0.73
266.696,0.64
266.699,0.73
266.701,0.64
266.704,0.82
266.706,0.64
266.709,0.64
266.711,0.64
266.714,0.82
266.716,0.73
266.719,0.73
266.721,0.73
266.724,0.73
266.726,0.73
266.729,0.64
266.731,0.73
266.734,0.73
266.736,0.64
266.739,0.82
266.741,0.64
266.744,0.64
266.746,0.73
266.749,0.82
266.751,0.64
266.754,0.64
266.756,0.64
266.759,0.64
266.761,0.73
266.764,0.73
266.766,0.64
266.769,0.64
266.771,0.64
266.774,0.73
266.776,0.73
266.779,0.73
266.781,0.64
266.784,0.73
266.786,0.64
266.789,0.73
266.791,0.64
266.794,0.73
266.796,0.64
266.799,0.82
266.801,0.73
266.804,0.64
266.806,0.64
266.809,0.64
266.811,0.73
266.814,0.64
266.816,0.73
266.819,0.64
266.821,0.64
266.824,0.64
266.826,0.64
266.829,0.73
266.831,0.64
266.834,0.82
266.836,0.73
266.839,0.73
266.841,0.64
266.844,0.82
266.846,0.73
266.849,0.64
266.851,0.73
266.854,0.82
266.856,0.73
266.859,0.64
266.861,0.73
266.864,0.82
266.866,0.73
266.869,0.64
266.871,0.9
266.874,0.64
266.876,0.73
266.879,0.73
266.881,0.9
266.884,0.82
266.886,0.9
266.889,0.73
266.891,0.9
266.894,0.73
266.896,0.82
266.899,0.73
266.901,0.82
266.904,0.73
266.906,0.9
266.909,0.98
266.911,0.73
266.914,0.82
266.916,0.9
266.919,0.9
266.921,0.73
266.924,0.9
266.926,0.64
266.929,0.64
266.931,0.73
266.934,0.73
266.936,0.73
266.939,0.73
266.941,0.64
266.944,0.73
266.946,0.64
266.949,0.64
266.951,0.64
266.954,0.73
266.956,0.73
266.959,0.73
266.961,0.64
266.964,0.73
266.966,0.73
266.969,0.82
266.971,0.82
266.974,0.82
266.976,0.64
266.979,0.82
266.981,0.73
266.984,0.73
266.986,0.82
266.989,0.73
266.991,0.73
266.994,0.73
266.996,0.82
266.999,0.73
267.001,0.73
267.004,0.73
267.006,0.82
267.009,0.64
267.011,0.82
267.014,0.82
267.016,0.73
267.019,0.64
267.021,0.82
267.024,0.82
267.026,0.64
267.029,0.73
267.031,0.9
267.034,0.82
267.036,0.64
267.039,0.82
267.041,0.82
267.044,0.82
267.046,0.73
267.049,0.64
267.051,0.64
267.054,0.82
267.056,0.82
267.059,0.73
267.061,0.82
267.064,0.82
267.066,0.73
267.069,0.73
267.071,0.82
267.074,0.9
267.076,0.82
267.079,0.82
267.081,0.73
267.084,0.73
267.086,0.9
267.089,0.82
267.091,0.73
267.094,0.82
267.096,0.73
267.099,0.73
267.101,0.9
267.104,0.9
267.106,0.64
267.109,0.73
267.111,0.73
267.114,0.64
267.116,0.82
267.119,0.73
267.121,0.73
267.124,0.82
267.126,0.82
267.129,0.73
267.131,0.9
267.134,0.73
267.136,0.64
267.139,0.82
267.141,0.82
267.144,0.73
267.146,0.82
267.149,0.82
267.151,0.73
267.154,0.73
267.156,0.64
267.159,0.73
267.161,0.73
267.164,0.64
267.166,0.73
267.169,0.73
267.171,0.64
267.174,0.73
267.176,0.64
267.179,0.73
267.181,0.64
267.184,0.73
267.186,0.73
267.189,0.73
267.191,0.64
267.194,0.64
267.196,0.64
267.199,0.64
267.201,0.73
267.204,0.64
267.206,0.73
267.209,0.73
267.211,0.73
267.214,0.64
267.216,0.64
267.219,0.64
267.221,0.64
267.224,0.73
267.226,0.64
267.229,0.64
267.231,0.73
267.234,0.64
267.236,0.64
267.239,0.55
267.241,0.73
267.244,0.64
267.246,0.73
267.249,0.73
267.251,0.64
267.254,0.64
267.256,0.64
267.259,0.73
267.261,0.82
267.264,0.64
267.266,0.64
267.269,0.64
267.271,0.73
267.274,0.9
267.276,0.64
267.279,0.73
267.281,0.55
267.284,0.73
267.286,0.73
267.289,0.64
267.291,0.64
267.294,0.73
267.296,0.82
267.299,0.73
267.301,0.73
267.304,0.64
267.306,0.64
267.309,0.73
267.311,0.64
267.314,0.73
267.316,0.9
267.319,0.64
267.321,0.73
267.324,0.98
267.326,0.9
267.329,0.73
267.331,0.82
267.334,0.64
267.336,0.73
267.339,0.73
267.341,0.9
267.344,0.82
267.346,0.73
267.349,0.64
267.351,0.73
267.354,0.73
267.356,0.73
267.359,0.9
267.361,0.64
267.364,0.73
267.366,0.9
267.369,0.73
267.371,0.9
267.374,0.9
267.376,0.73
267.379,0.73
267.381,0.73
267.384,0.82
267.386,0.82
267.389,0.82
267.391,0.82
267.394,0.82
267.396,0.82
267.399,0.82
267.401,0.64
267.404,0.9
267.406,0.9
267.409,0.82
267.411,0.9
267.414,0.98
267.416,0.9
267.419,0.73
267.421,0.73
267.424,0.82
267.426,0.9
267.429,0.98
267.431,0.82
267.434,0.82
267.436,0.9
267.439,0.82
267.441,0.9
267.444,0.9
267.446,0.9
267.449,0.82
267.451,0.9
267.454,0.82
267.456,0.9
267.459,0.82
267.461,0.82
267.464,0.64
267.466,0.9
267.469,0.9
267.471,0.82
267.474,0.9
267.476,0.9
267.479,0.64
267.481,0.82
267.484,0.82
267.486,0.9
267.489,0.98
267.491,0.9
267.494,0.9
267.496,0.82
267.499,0.82
267.501,0.9
267.504,0.9
267.506,0.82
267.509,0.9
267.511,0.9
267.514,0.82
267.516,0.82
267.519,0.73
267.521,0.73
267.524,0.98
267.526,0.9
267.529,0.9
267.531,0.9
267.534,0.82
267.536,0.9
267.539,0.9
267.541,0.82
267.544,0.9
267.546,0.9
267.549,0.98
267.551,0.73
267.554,0.9
267.556,0.82
267.559,0.82
267.561,0.98
267.564,0.73
267.566,0.9
267.569,0.98
267.571,0.82
267.574,0.98
267.576,0.98
267.579,0.98
267.581,0.82
267.584,0.9
267.586,0.9
267.589,0.98
267.591,0.9
267.594,0.98
267.596,0.9
267.599,0.82
267.601,0.82
267.604,0.82
267.606,0.9
267.609,0.9
267.611,0.9
267.614,0.98
267.616,0.98
267.619,0.9
267.621,0.9
267.624,0.9
267.626,0.9
267.629,0.9
267.631,0.9
267.634,0.98
267.636,0.98
267.639,0.9
267.641,0.98
267.644,0.98
267.646,0.98
267.649,0.82
267.651,0.9
267.654,0.9
267.656,0.9
267.659,1.07
267.661,0.98
267.664,0.98
267.666,0.98
267.669,0.98
267.671,0.98
267.674,0.98
267.676,0.98
267.679,0.98
267.681,0.98
267.684,0.98
267.686,0.98
267.689,0.9
267.691,0.98
267.694,0.98
267.696,0.98
267.699,1.07
267.701,1.07
267.704,0.98
267.706,0.98
267.709,0.98
267.711,0.98
267.714,0.98
267.716,1.16
267.719,0.98
267.721,0.98
267.724,0.98
267.726,0.9
267.729,0.98
267.731,1.07
267.734,0.98
267.736,0.98
267.739,0.98
267.741,1.25
267.744,0.98
267.746,0.98
267.749,0.98
267.751,0.98
267.754,0.98
267.756,0.98
267.759,0.98
267.761,1.07
267.764,0.98
267.766,1.25
267.769,1.16
267.771,0.98
267.774,1.16
267.776,0.98
267.779,0.98
267.781,0.98
267.784,1.07
267.786,0.98
267.789,1.16
267.791,1.16
267.794,0.98
267.796,1.16
267.799,0.98
267.801,1.07
267.804,1.16
267.806,1.25
267.809,0.98
267.811,1.07
267.814,0.98
267.816,0.98
267.819,0.98
267.821,0.98
267.824,1.16
267.826,0.98
267.829,1.07
267.831,0.98
267.834,1.25
267.836,1.07
267.839,0.98
267.841,0.98
267.844,0.98
267.846,0.9
267.849,1.07
267.851,1.16
267.854,0.98
267.856,1.16
267.859,0.98
267.861,1.07
267.864,0.98
267.866,1.25
267.869,1.16
267.871,0.98
267.874,1.34
267.876,1.16
267.879,1.07
267.881,1.16
267.884,1.16
267.886,1.16
267.889,0.98
267.891,1.07
267.894,0.98
267.896,0.98
267.899,1.07
267.901,0.98
267.904,0.98
267.906,0.98
267.909,1.25
267.911,1.25
267.914,1.16
267.916,1.25
267.919,1.07
267.921,1.16
267.924,0.98
267.926,1.25
267.929,0.98
267.931,1.16
267.934,1.25
267.936,0.98
267.939,1.25
267.941,1.25
267.944,0.98
267.946,1.25
267.949,1.34
267.951,1.25
267.954,0.98
267.956,1.25
267.959,1.16
267.961,1.25
267.964,0.98
267.966,0.98
267.969,1.25
267.971,1.16
267.974,0.98
267.976,1.07
267.979,1.25
267.981,0.98
267.984,0.98
267.986,0.98
267.989,1.25
267.991,1.25
267.994,0.98
267.996,1.07
267.999,0.98
268.001,0.98
268.004,1.07
268.006,1.25
268.009,1.16
268.011,1.25
268.014,1.07
268.016,1.16
268.019,1.25
268.021,1.16
268.024,1.25
268.026,1.16
268.029,1.07
268.031,0.98
268.034,1.07
268.036,1.25
268.039,1.25
268.041,1.25
268.044,1.25
268.046,0.98
268.049,1.07
268.051,1.16
268.054,0.98
268.056,0.98
268.059,1.07
268.061,1.16
268.064,0.98
268.066,1.16
268.069,0.98
268.071,0.98
268.074,1.25
268.076,1.25
268.079,1.07
268.081,0.98
268.084,0.98
268.086,1.07
268.089,1.16
268.091,0.98
268.094,1.16
268.096,0.98
268.099,1.25
268.101,0.98
268.104,1.07
268.106,0.98
268.109,1.16
268.111,1.25
268.114,1.25
268.116,1.07
268.119,1.07
268.121,0.98
268.124,0.98
268.126,0.98
268.129,0.98
268.131,1.07
268.134,0.98
268.136,0.98
268.139,1.16
268.141,1.07
268.144,1.25
268.146,1.25
268.149,0.98
268.151,1.07
268.154,0.9
268.156,1.07
268.159,1.16
268.161,1.07
268.164,0.98
268.166,1.25
268.169,0.98
268.171,0.98
268.174,0.98
268.176,1.16
268.179,1.16
268.181,1.07
268.184,1.07
268.186,0.98
268.189,0.98
268.191,1.07
268.194,0.98
268.196,1.07
268.199,1.07
268.201,0.98
268.204,0.98
268.206,1.16
268.209,0.98
268.211,1.16
268.214,1.07
268.216,0.98
268.219,0.98
268.221,0.98
268.224,0.98
268.226,0.98
268.229,0.98
268.231,1.16
268.234,1.07
268.236,1.16
268.239,0.98
268.241,0.9
268.244,0.98
268.246,0.98
268.249,1.07
268.251,0.98
268.254,0.98
268.256,1.07
268.259,0.98
268.261,0.98
268.264,0.9
268.266,0.98
268.269,0.98
268.271,0.98
268.274,1.07
268.276,1.07
268.279,0.98
268.281,0.98
268.284,0.98
268.286,0.9
268.289,0.98
268.291,0.98
268.294,0.98
268.296,0.98
268.299,1.07
268.301,1.16
268.304,0.98
268.306,0.98
268.309,0.98
268.311,0.98
268.314,0.98
268.316,0.98
268.319,0.98
268.321,0.98
268.324,0.98
268.326,0.98
268.329,0.98
268.331,0.82
268.334,0.98
268.336,0.98
268.339,0.82
268.341,0.98
268.344,0.98
268.346,0.98
268.349,0.98
268.351,0.98
268.354,0.98
268.356,0.9
268.359,0.98
268.361,0.9
268.364,0.9
268.366,0.98
268.369,0.9
268.371,0.98
268.374,0.98
268.376,0.98
268.379,0.82
268.381,0.98
268.384,0.9
268.386,0.98
268.389,0.98
268.391,0.9
268.394,0.98
268.396,0.98
268.399,0.9
268.401,0.98
268.404,0.9
268.406,0.98
268.409,0.82
268.411,0.82
268.414,0.82
268.416,0.73
268.419,0.9
268.421,0.73
268.424,0.9
268.426,0.98
268.429,0.98
268.431,0.98
268.434,0.98
268.436,0.98
268.439,0.82
268.441,0.9
268.444,0.82
268.446,0.82
268.449,0.82
268.451,0.82
268.454,0.82
268.456,0.9
268.459,0.98
268.461,0.9
268.464,0.9
268.466,0.9
268.469,0.9
268.471,0.9
268.474,0.98
268.476,0.9
268.479,0.9
268.481,0.98
268.484,0.98
268.486,0.9
268.489,0.9
268.491,0.98
268.494,0.98
268.496,0.9
268.499,0.82
268.501,0.9
268.504,0.9
268.506,0.82
268.509,0.82
268.511,0.9
268.514,0.82
268.516,0.9
268.519,0.82
268.521,0.9
268.524,0.9
268.526,0.82
268.529,0.82
268.531,0.9
268.534,0.9
268.536,0.98
268.539,0.9
268.541,0.9
268.544,0.9
268.546,0.9
268.549,0.73
268.551,0.9
268.554,0.9
268.556,0.82
268.559,0.9
268.561,0.9
268.564,0.82
268.566,0.9
268.569,0.98
268.571,0.9
268.574,0.82
268.576,0.9
268.579,0.9
268.581,0.82
268.584,0.9
268.586,0.82
268.589,0.9
268.591,0.82
268.594,0.98
268.596,0.82
268.599,0.98
268.601,0.82
268.604,0.9
268.606,0.82
268.609,0.98
268.611,0.9
268.614,0.82
268.616,0.98
268.619,0.9
268.621,0.82
268.624,0.82
268.626,0.73
268.629,0.82
268.631,0.98
268.634,0.82
268.636,0.9
268.639,0.9
268.641,0.82
268.644,0.82
268.646,0.64
268.649,0.9
268.651,0.82
268.654,0.9
268.656,0.64
268.659,0.9
268.661,0.9
268.664,0.73
268.666,0.82
268.669,0.9
268.671,0.9
268.674,0.82
268.676,0.9
268.679,0.9
268.681,0.82
268.684,0.73
268.686,0.82
268.689,0.9
268.691,0.82
268.694,0.9
268.696,0.82
268.699,0.9
268.701,0.73
268.704,0.9
268.706,0.98
268.709,0.82
268.711,0.82
268.714,0.9
268.716,0.98
268.719,0.82
268.721,0.82
268.724,0.73
268.726,0.9
268.729,0.82
268.731,0.9
268.734,0.9
268.736,0.9
268.739,0.82
268.741,0.82
268.744,0.82
268.746,0.82
268.749,0.9
268.751,0.82
268.754,0.73
268.756,0.82
268.759,0.82
268.761,0.82
268.764,0.73
268.766,0.82
268.769,0.9
268.771,0.73
268.774,0.9
268.776,0.82
268.779,0.9
268.781,0.98
268.784,0.73
268.786,0.82
268.789,0.9
268.791,0.82
268.794,0.9
268.796,0.9
268.799,0.82
268.801,0.82
268.804,0.82
268.806,0.73
268.809,0.82
268.811,0.82
268.814,0.82
268.816,0.82
268.819,0.9
268.821,0.9
268.824,0.73
268.826,0.9
268.829,0.82
268.831,0.82
268.834,0.9
268.836,0.9
268.839,0.73
268.841,0.9
268.844,0.9
268.846,0.82
268.849,0.82
268.851,0.73
268.854,0.9
268.856,0.73
268.859,0.73
268.861,0.82
268.864,0.9
268.866,0.82
268.869,0.82
268.871,0.9
268.874,0.82
268.876,0.9
268.879,0.64
268.881,0.64
268.884,0.9
268.886,0.82
268.889,0.82
268.891,0.9
268.894,0.64
268.896,0.73
268.899,0.82
268.901,0.73
268.904,0.73
268.906,0.73
268.909,0.82
268.911,0.82
268.914,0.64
268.916,0.9
268.919,0.82
268.921,0.9
268.924,0.9
268.926,0.82
268.929,0.9
268.931,0.73
268.934,0.82
268.936,0.82
268.939,0.82
268.941,0.64
268.944,0.9
268.946,0.73
268.949,0.9
268.951,0.9
268.954,0.82
268.956,0.82
268.959,0.73
268.961,0.9
268.964,0.82
268.966,0.64
268.969,0.82
268.971,0.9
268.974,0.82
268.976,0.9
268.979,0.82
268.981,0.9
268.984,0.82
268.986,0.82
268.989,0.82
268.991,0.82
268.994,0.98
268.996,0.82
268.999,0.82
269.001,0.82
269.004,0.82
269.006,0.9
269.009,0.9
269.011,0.9
269.014,0.82
269.016,0.73
269.019,0.9
269.021,0.73
269.024,0.9
269.026,0.73
269.029,0.73
269.031,0.82
269.034,0.73
269.036,0.73
269.039,0.73
269.041,0.82
269.044,0.82
269.046,0.82
269.049,0.9
269.051,0.73
269.054,0.9
269.056,0.9
269.059,0.82
269.061,0.9
269.064,0.9
269.066,0.82
269.069,0.82
269.071,0.82
269.074,0.9
269.076,0.82
269.079,0.9
269.081,0.9
269.084,0.82
269.086,0.73
269.089,0.82
269.091,0.82
269.094,0.73
269.096,0.9
269.099,0.82
269.101,0.82
269.104,0.98
269.106,0.9
269.109,0.73
269.111,0.73
269.114,0.9
269.116,0.9
269.119,0.73
269.121,0.9
269.124,0.73
269.126,0.82
269.129,0.64
269.131,0.82
269.134,0.9
269.136,0.82
269.139,0.73
269.141,0.82
269.144,0.73
269.146,0.9
269.149,0.73
269.151,0.9
269.154,0.73
269.156,0.82
269.159,0.82
269.161,0.82
269.164,0.82
269.166,0.82
269.169,0.64
269.171,0.64
269.174,0.82
269.176,0.82
269.179,0.82
269.181,0.82
269.184,0.73
269.186,0.82
269.189,0.9
269.191,0.9
269.194,0.82
269.196,0.9
269.199,0.98
269.201,0.9
269.204,0.82
269.206,0.82
269.209,0.9
269.211,0.9
269.214,0.73
269.216,0.82
269.219,0.9
269.221,0.82
269.224,0.9
269.226,0.73
269.229,0.82
269.231,0.9
269.234,0.9
269.236,0.9
269.239,0.9
269.241,0.82
269.244,0.98
269.246,0.82
269.249,0.98
269.251,0.82
269.254,0.9
269.256,0.9
269.259,0.82
269.261,0.9
269.264,0.9
269.266,0.9
269.269,0.9
269.271,0.82
269.274,0.82
269.276,0.9
269.279,0.9
269.281,0.82
269.284,0.98
269.286,0.9
269.289,0.82
269.291,0.82
269.294,0.82
269.296,0.82
269.299,0.9
269.301,0.82
269.304,0.73
269.306,0.82
269.309,0.98
269.311,0.9
269.314,0.82
269.316,0.82
269.319,0.82
269.321,0.82
269.324,0.73
269.326,0.82
269.329,0.82
269.331,0.9
269.334,0.9
269.336,0.9
269.339,0.9
269.341,0.98
269.344,0.98
269.346,0.9
269.349,0.9
269.351,0.9
269.354,0.9
269.356,0.73
269.359,0.9
269.361,0.82
269.364,0.98
269.366,0.98
269.369,0.9
269.371,0.9
269.374,0.98
269.376,0.98
269.379,0.98
269.381,0.9
269.384,0.98
269.386,0.9
269.389,0.9
269.391,0.9
269.394,0.98
269.396,0.98
269.399,0.98
269.401,0.82
269.404,0.98
269.406,0.9
269.409,0.9
269.411,0.98
269.414,1.07
269.416,0.9
269.419,0.98
269.421,0.98
269.424,0.98
269.426,0.9
269.429,0.9
269.431,0.98
269.434,0.9
269.436,0.9
269.439,0.98
269.441,0.9
269.444,0.98
269.446,0.82
269.449,0.98
269.451,0.98
269.454,0.98
269.456,0.98
269.459,0.9
269.461,0.9
269.464,0.98
269.466,0.9
269.469,0.9
269.471,0.9
269.474,0.9
269.476,0.9
269.479,0.98
269.481,0.98
269.484,0.73
269.486,0.9
269.489,0.9
269.491,0.98
269.494,0.82
269.496,0.98
269.499,0.82
269.501,0.9
269.504,0.73
269.506,0.9
269.509,0.82
269.511,0.9
269.514,0.73
269.516,0.82
269.519,0.9
269.521,0.82
269.524,0.9
269.526,0.9
269.529,0.9
269.531,0.98
269.534,0.98
269.536,0.82
269.539,0.98
269.541,0.9
269.544,0.98
269.546,0.98
269.549,0.82
269.551,0.9
269.554,0.9
269.556,0.82
269.559,0.9
269.561,0.9
269.564,0.82
269.566,0.98
269.569,0.98
269.571,0.9
269.574,0.9
269.576,1.07
269.579,0.9
269.581,0.98
269.584,0.98
269.586,1.16
269.589,0.9
269.591,0.9
269.594,0.9
269.596,0.98
269.599,0.98
269.601,1.07
269.604,0.9
269.606,0.98
269.609,0.9
269.611,0.9
269.614,0.9
269.616,0.98
269.619,0.82
269.621,0.9
269.624,0.98
269.626,0.9
269.629,0.9
269.631,0.9
269.634,0.82
269.636,0.98
269.639,0.98
269.641,0.98
269.644,0.9
269.646,0.9
269.649,0.9
269.651,0.98
269.654,0.9
269.656,0.9
269.659,0.98
269.661,0.98
269.664,0.9
269.666,0.98
269.669,0.98
269.671,0.98
269.674,0.98
269.676,0.98
269.679,0.9
269.681,0.98
269.684,0.98
269.686,0.98
269.689,0.98
269.691,0.98
269.694,0.9
269.696,0.98
269.699,0.9
269.701,0.98
269.704,0.98
269.706,0.9
269.709,0.9
269.711,0.98
269.714,0.98
269.716,0.9
269.719,0.98
269.721,0.9
269.724,0.82
269.726,0.98
269.729,0.98
269.731,0.98
269.734,1.16
269.736,0.98
269.739,0.98
269.741,0.98
269.744,1.07
269.746,0.98
269.749,0.98
269.751,0.98
269.754,1.07
269.756,0.9
269.759,0.98
269.761,0.98
269.764,0.9
269.766,1.16
269.769,0.9
269.771,0.98
269.774,0.98
269.776,0.98
269.779,0.98
269.781,0.98
269.784,0.98
269.786,0.98
269.789,0.98
269.791,1.07
269.794,0.98
269.796,0.98
269.799,0.98
269.801,1.07
269.804,0.98
269.806,0.98
269.809,0.98
269.811,0.98
269.814,0.98
269.816,0.98
269.819,0.98
269.821,0.9
269.824,0.98
269.826,0.98
269.829,0.98
269.831,0.9
269.834,0.9
269.836,0.98
269.839,0.98
269.841,0.98
269.844,0.98
269.846,1.07
269.849,0.98
269.851,0.98
269.854,0.98
269.856,0.9
269.859,1.07
269.861,0.98
269.864,0.98
269.866,0.98
269.869,0.98
269.871,0.98
269.874,1.07
269.876,0.98
269.879,0.9
269.881,1.07
269.884,1.07
269.886,1.07
269.889,0.98
269.891,0.98
269.894,1.07
269.896,0.98
269.899,0.98
269.901,1.07
269.904,0.98
269.906,0.9
269.909,0.98
269.911,1.16
269.914,0.98
269.916,0.98
269.919,0.98
269.921,0.98
269.924,1.07
269.926,0.98
269.929,1.07
269.931,0.98
269.934,0.98
269.936,1.07
269.939,1.07
269.941,0.98
269.944,0.98
269.946,0.98
269.949,0.98
269.951,0.9
269.954,0.98
269.956,1.25
269.959,1.07
269.961,0.98
269.964,0.98
269.966,0.98
269.969,0.98
269.971,0.98
269.974,1.07
269.976,1.16
269.979,0.98
269.981,0.98
269.984,0.98
269.986,0.98
269.989,0.98
269.991,0.98
269.994,1.07
269.996,0.98
269.999,0.98
270.001,0.9
270.004,0.98
270.006,1.07
270.009,0.98
270.011,0.98
270.014,0.98
270.016,0.98
270.019,1.07
270.021,1.07
270.024,1.25
270.026,1.07
270.029,1.16
270.031,0.98
270.034,1.07
270.036,0.98
270.039,1.07
270.041,0.98
270.044,0.98
270.046,0.98
270.049,0.98
270.051,0.98
270.054,0.98
270.056,0.98
270.059,0.9
270.061,0.98
270.064,0.98
270.066,0.98
270.069,0.98
270.071,1.07
270.074,1.07
270.076,0.98
270.079,1.07
270.081,1.07
270.084,0.98
270.086,0.98
270.089,1.25
270.091,0.98
270.094,1.16
270.096,0.98
270.099,0.98
270.101,0.98
270.104,0.98
270.106,0.98
270.109,1.07
270.111,0.98
270.114,0.9
270.116,1.25
270.119,1.07
270.121,1.16
270.124,1.16
270.126,0.98
270.129,1.07
270.131,1.07
270.134,0.98
270.136,1.16
270.139,1.07
270.141,1.07
270.144,1.25
270.146,0.98
270.149,1.25
270.151,0.98
270.154,0.98
270.156,1.07
270.159,1.25
270.161,0.98
270.164,1.07
270.166,1.07
270.169,1.07
270.171,0.98
270.174,1.07
270.176,0.98
270.179,1.07
270.181,0.98
270.184,0.98
270.186,0.98
270.189,1.07
270.191,1.07
270.194,0.9
270.196,1.25
270.199,1.07
270.201,0.98
270.204,0.98
270.206,0.98
270.209,0.98
270.211,0.98
270.214,0.98
270.216,1.16
270.219,0.98
270.221,0.98
270.224,0.98
270.226,1.07
270.229,0.98
270.231,0.98
270.234,0.98
270.236,1.25
270.239,0.98
270.241,0.98
270.244,1.07
270.246,0.98
270.249,0.98
270.251,0.98
270.254,0.98
270.256,1.07
270.259,0.98
270.261,0.98
270.264,0.98
270.266,0.98
270.269,0.98
270.271,0.98
270.274,0.98
270.276,0.98
270.279,1.16
270.281,0.98
270.284,0.98
270.286,0.9
270.289,0.98
270.291,0.98
270.294,0.98
270.296,0.98
270.299,0.98
270.301,0.98
270.304,0.98
270.306,0.9
270.309,0.98
270.311,0.98
270.314,0.98
270.316,0.98
270.319,0.98
270.321,0.98
270.324,0.98
270.326,0.98
270.329,0.98
270.331,0.98
270.334,0.98
270.336,0.9
270.339,0.98
270.341,0.98
270.344,0.98
270.346,0.98
270.349,0.98
270.351,1.07
270.354,0.98
270.356,0.98
270.359,0.98
270.361,0.98
270.364,0.9
270.366,0.9
270.369,1.07
270.371,0.9
270.374,0.98
270.376,0.98
270.379,0.98
270.381,0.98
270.384,0.98
270.386,0.9
270.389,0.9
270.391,0.98
270.394,0.9
270.396,0.82
270.399,0.9
270.401,0.98
270.404,0.9
270.406,0.98
270.409,0.9
270.411,0.73
270.414,0.9
270.416,0.82
270.419,0.82
270.421,0.73
270.424,0.98
270.426,0.9
270.429,0.98
270.431,0.9
270.434,0.9
270.436,0.9
270.439,0.98
270.441,0.9
270.444,0.98
270.446,0.98
270.449,0.9
270.451,0.9
270.454,0.9
270.456,0.9
270.459,0.9
270.461,0.98
270.464,0.98
270.466,0.9
270.469,1.07
270.471,0.98
270.474,0.9
270.476,0.9
270.479,0.98
270.481,0.98
270.484,0.9
270.486,0.82
270.489,0.9
270.491,0.98
270.494,0.9
270.496,0.9
270.499,0.82
270.501,0.9
270.504,0.9
270.506,0.82
270.509,0.98
270.511,0.9
270.514,0.82
270.516,0.9
270.519,0.98
270.521,0.98
270.524,0.9
270.526,0.9
270.529,0.9
270.531,0.98
270.534,0.9
270.536,0.98
270.539,0.9
270.541,0.82
270.544,0.9
270.546,0.9
270.549,0.9
270.551,0.9
270.554,0.9
270.556,0.98
270.559,0.73
270.561,0.98
270.564,0.98
270.566,0.98
270.569,0.98
270.571,0.9
270.574,0.9
270.576,0.9
270.579,0.73
270.581,0.9
270.584,0.64
270.586,0.64
270.589,0.82
270.591,0.82
270.594,0.82
270.596,0.9
270.599,0.82
270.601,0.82
270.604,0.9
270.606,0.9
270.609,0.9
270.611,0.82
270.614,0.73
270.616,0.9
270.619,0.9
270.621,0.64
270.624,0.9
270.626,0.98
270.629,0.82
270.631,0.82
270.634,0.82
270.636,0.98
270.639,0.82
270.641,0.82
270.644,0.9
270.646,0.82
270.649,0.82
270.651,0.73
270.654,0.73
270.656,0.64
270.659,0.73
270.661,0.82
270.664,0.64
270.666,0.73
270.669,0.73
270.671,0.73
270.674,0.73
270.676,0.82
270.679,0.9
270.681,0.82
270.684,0.73
270.686,0.73
270.689,0.64
270.691,0.64
270.694,0.73
270.696,0.98
270.699,0.82
270.701,0.73
270.704,0.73
270.706,0.9
270.709,0.73
270.711,0.82
270.714,0.9
270.716,0.73
270.719,0.73
270.721,0.64
270.724,0.64
270.726,0.64
270.729,0.82
270.731,0.64
270.734,0.64
270.736,0.9
270.739,0.82
270.741,0.9
270.744,0.82
270.746,0.73
270.749,0.73
270.751,0.73
270.754,0.73
270.756,0.73
270.759,0.9
270.761,0.9
270.764,0.55
270.766,0.64
270.769,0.64
270.771,0.64
270.774,0.73
270.776,0.64
270.779,0.64
270.781,0.64
270.784,0.82
270.786,0.73
270.789,0.82
270.791,0.82
270.794,0.82
270.796,0.64
270.799,0.64
270.801,0.64
270.804,0.73
270.806,0.64
270.809,0.73
270.811,0.82
270.814,0.64
270.816,0.64
270.819,0.55
270.821,0.64
270.824,0.64
270.826,0.64
270.829,0.64
270.831,0.64
270.834,0.64
270.836,0.64
270.839,0.64
270.841,0.64
270.844,0.73
270.846,0.73
270.849,0.73
270.851,0.73
270.854,0.73
270.856,0.64
270.859,0.82
270.861,0.64
270.864,0.64
270.866,0.64
270.869,0.73
270.871,0.82
270.874,0.73
270.876,0.64
270.879,0.64
270.881,0.64
270.884,0.82
270.886,0.73
270.889,0.64
270.891,0.64
270.894,0.64
270.896,0.73
270.899,0.64
270.901,0.64
270.904,0.64
270.906,0.73
270.909,0.73
270.911,0.64
270.914,0.64
270.916,0.73
270.919,0.64
270.921,0.82
270.924,0.64
270.926,0.73
270.929,0.73
270.931,0.82
270.934,0.73
270.936,0.64
270.939,0.64
270.941,0.64
