Time@Axial Accel (Gs),Axial Accel (Gs)
256.036,1.01
256.039,1.2
256.041,1.11
256.044,1.2
256.046,1.01
256.049,1.11
256.051,1.01
256.054,1.11
256.056,1.01
256.059,0.92
256.061,1.11
256.064,1.11
256.066,1.01
256.069,1.11
256.071,1.01
256.074,1.01
256.076,1.11
256.079,1.11
256.081,1.11
256.084,1.01
256.086,1.01
256.089,1.01
256.091,1.2
256.094,1.11
256.096,1.01
256.099,1.01
256.101,1.11
256.104,1.2
256.106,1.01
256.109,1.11
256.111,1.11
256.114,1.11
256.116,1.11
256.119,1.11
256.121,0.92
256.124,1.11
256.126,1.01
256.129,1.11
256.131,1.11
256.134,1.01
256.136,1.11
256.139,1.01
256.141,0.92
256.144,1.01
256.146,0.92
256.149,1.11
256.151,1.01
256.154,1.11
256.156,1.11
256.159,1.11
256.161,1.11
256.164,1.11
256.166,1.11
256.169,1.01
256.171,1.01
256.174,1.11
256.176,1.11
256.179,1.11
256.181,1.11
256.184,1.01
256.186,1.11
256.189,1.2
256.191,1.01
256.194,1.11
256.196,1.01
256.199,1.01
256.201,1.01
256.204,1.01
256.206,1.01
256.209,1.11
256.211,1.01
256.214,1.11
256.216,1.01
256.219,1.01
256.221,1.11
256.224,1.11
256.226,1.11
256.229,1.01
256.231,1.11
256.234,1.11
256.236,1.11
256.239,1.01
256.241,1.2
256.244,1.01
256.246,1.01
256.249,1.2
256.251,1.11
256.254,0.92
256.256,1.11
256.259,1.11
256.261,1.11
256.264,1.11
256.266,1.01
256.269,1.11
256.271,0.92
256.274,1.11
256.276,1.11
256.279,1.11
256.281,1.11
256.284,1.01
256.286,1.01
256.289,1.01
256.291,1.11
256.294,1.11
256.296,1.01
256.299,1.11
256.301,1.11
256.304,1.11
256.306,1.11
256.309,1.11
256.311,1.11
256.314,1.11
256.316,1.01
256.319,1.11
256.321,1.11
256.324,1.11
256.326,1.11
256.329,1.11
256.331,1.01
256.334,0.92
256.336,1.11
256.339,1.11
256.341,1.11
256.344,1.11
256.346,1.01
256.349,1.11
256.351,1.11
256.354,1.11
256.356,1.01
256.359,1.11
256.361,1.11
256.364,0.92
256.366,1.11
256.369,1.11
256.371,1.11
256.374,1.01
256.376,1.11
256.379,1.11
256.381,1.11
256.384,1.2
256.386,1.01
256.389,1.11
256.391,1.01
256.394,1.11
256.396,1.2
256.399,1.01
256.401,1.11
256.404,1.29
256.406,1.2
256.409,1.11
256.411,1.11
256.414,1.11
256.416,1.11
256.419,1.11
256.421,1.11
256.424,1.11
256.426,1.11
256.429,1.11
256.431,1.11
256.434,1.11
256.436,1.11
256.439,1.11
256.441,1.2
256.444,1.11
256.446,1.29
256.449,1.2
256.451,1.11
256.454,1.2
256.456,1.2
256.459,1.2
256.461,1.11
256.464,1.2
256.466,1.2
256.469,1.11
256.471,1.29
256.474,1.2
256.476,1.11
256.479,1.2
256.481,1.29
256.484,1.2
256.486,1.2
256.489,1.11
256.491,1.2
256.494,1.29
256.496,1.11
256.499,1.2
256.501,1.11
256.504,1.11
256.506,1.11
256.509,1.29
256.511,1.11
256.514,1.11
256.516,1.2
256.519,1.2
256.521,1.11
256.524,1.2
256.526,1.11
256.529,1.2
256.531,1.2
256.534,1.2
256.536,1.29
256.539,1.29
256.541,1.2
256.544,1.29
256.546,1.29
256.549,1.11
256.551,1.2
256.554,1.2
256.556,1.11
256.559,1.11
256.561,1.2
256.564,1.29
256.566,1.29
256.569,1.11
256.571,1.2
256.574,1.29
256.576,1.2
256.579,1.2
256.581,1.2
256.584,1.2
256.586,1.11
256.589,1.2
256.591,1.11
256.594,1.29
256.596,1.29
256.599,1.11
256.601,1.11
256.604,1.2
256.606,1.2
256.609,1.2
256.611,1.11
256.614,1.11
256.616,1.29
256.619,1.11
256.621,1.2
256.624,1.2
256.626,1.11
256.629,1.2
256.631,1.2
256.634,1.11
256.636,1.11
256.639,1.29
256.641,1.2
256.644,1.11
256.646,1.2
256.649,1.29
256.651,1.2
256.654,1.2
256.656,1.29
256.659,1.2
256.661,1.2
256.664,1.2
256.666,1.11
256.669,1.2
256.671,1.29
256.674,1.29
256.676,1.29
256.679,1.2
256.681,1.2
256.684,1.2
256.686,1.2
256.689,1.29
256.691,1.29
256.694,1.29
256.696,1.29
256.699,1.29
256.701,1.29
256.704,1.2
256.706,1.29
256.709,1.2
256.711,1.11
256.714,1.29
256.716,1.29
256.719,1.29
256.721,1.29
256.724,1.29
256.726,1.29
256.729,1.2
256.731,1.29
256.734,1.29
256.736,1.39
256.739,1.29
256.741,1.2
256.744,1.11
256.746,1.2
256.749,1.29
256.751,1.2
256.754,1.2
256.756,1.29
256.759,1.29
256.761,1.39
256.764,1.29
256.766,1.29
256.769,1.11
256.771,1.29
256.774,1.29
256.776,1.29
256.779,1.29
256.781,1.2
256.784,1.29
256.786,1.29
256.789,1.29
256.791,1.29
256.794,1.29
256.796,1.11
256.799,1.29
256.801,1.2
256.804,1.29
256.806,1.29
256.809,1.39
256.811,1.29
256.814,1.29
256.816,1.29
256.819,1.29
256.821,1.29
256.824,1.39
256.826,1.29
256.829,1.29
256.831,1.29
256.834,1.29
256.836,1.29
256.839,1.29
256.841,1.29
256.844,1.2
256.846,1.29
256.849,1.29
256.851,1.29
256.854,1.29
256.856,1.29
256.859,1.39
256.861,1.2
256.864,1.2
256.866,1.2
256.869,1.29
256.871,1.29
256.874,1.29
256.876,1.2
256.879,1.29
256.881,1.29
256.884,1.29
256.886,1.29
256.889,1.2
256.891,1.2
256.894,1.29
256.896,1.29
256.899,1.29
256.901,1.29
256.904,1.29
256.906,1.29
256.909,1.29
256.911,1.29
256.914,1.29
256.916,1.29
256.919,1.29
256.921,1.39
256.924,1.29
256.926,1.29
256.929,1.29
256.931,1.29
256.934,1.29
256.936,1.29
256.939,1.39
256.941,1.29
256.944,1.29
256.946,1.29
256.949,1.29
256.951,1.29
256.954,1.48
256.956,1.39
256.959,1.29
256.961,1.29
256.964,1.39
256.966,1.39
256.969,1.39
256.971,1.29
256.974,1.29
256.976,1.29
256.979,1.39
256.981,1.39
256.984,1.39
256.986,1.39
256.989,1.29
256.991,1.29
256.994,1.29
256.996,1.29
256.999,1.29
257.001,1.29
257.004,1.29
257.006,1.39
257.009,1.29
257.011,1.29
257.014,1.29
257.016,1.29
257.019,1.29
257.021,1.29
257.024,1.29
257.026,1.29
257.029,1.29
257.031,1.29
257.034,1.29
257.036,1.29
257.039,1.29
257.041,1.29
257.044,1.29
257.046,1.29
257.049,1.29
257.051,1.29
257.054,1.29
257.056,1.39
257.059,1.29
257.061,1.2
257.064,1.29
257.066,1.29
257.069,1.29
257.071,1.29
257.074,1.2
257.076,1.29
257.079,1.29
257.081,1.29
257.084,1.29
257.086,1.2
257.089,1.39
257.091,1.29
257.094,1.29
257.096,1.11
257.099,1.48
257.101,1.29
257.104,1.29
257.106,1.29
257.109,1.29
257.111,1.39
257.114,1.29
257.116,1.29
257.119,1.39
257.121,1.29
257.124,1.29
257.126,1.39
257.129,1.29
257.131,1.29
257.134,1.29
257.136,1.29
257.139,1.39
257.141,1.29
257.144,1.39
257.146,1.29
257.149,1.29
257.151,1.29
257.154,1.29
257.156,1.29
257.159,1.39
257.161,1.29
257.164,1.29
257.166,1.29
257.169,1.29
257.171,1.39
257.174,1.29
257.176,1.29
257.179,1.29
257.181,1.29
257.184,1.48
257.186,1.39
257.189,1.29
257.191,1.29
257.194,1.29
257.196,1.29
257.199,1.29
257.201,1.29
257.204,1.29
257.206,1.39
257.209,1.29
257.211,1.29
257.214,1.29
257.216,1.2
257.219,1.29
257.221,1.39
257.224,1.29
257.226,1.2
257.229,1.29
257.231,1.29
257.234,1.2
257.236,1.2
257.239,1.29
257.241,1.29
257.244,1.29
257.246,1.29
257.249,1.2
257.251,1.2
257.254,1.29
257.256,1.29
257.259,1.2
257.261,1.29
257.264,1.2
257.266,1.29
257.269,1.29
257.271,1.2
257.274,1.29
257.276,1.29
257.279,1.11
257.281,1.29
257.284,1.29
257.286,1.29
257.289,1.11
257.291,1.29
257.294,1.29
257.296,1.29
257.299,1.29
257.301,1.29
257.304,1.11
257.306,1.29
257.309,1.2
257.311,1.29
257.314,1.29
257.316,1.2
257.319,1.29
257.321,1.2
257.324,1.2
257.326,1.29
257.329,1.2
257.331,1.29
257.334,1.29
257.336,1.29
257.339,1.29
257.341,1.29
257.344,1.2
257.346,1.2
257.349,1.2
257.351,1.29
257.354,1.2
257.356,1.29
257.359,1.2
257.361,1.29
257.364,1.2
257.366,1.29
257.369,1.29
257.371,1.29
257.374,1.2
257.376,1.2
257.379,1.2
257.381,1.29
257.384,1.39
257.386,1.29
257.389,1.29
257.391,1.29
257.394,1.29
257.396,1.29
257.399,1.29
257.401,1.29
257.404,1.29
257.406,1.29
257.409,1.11
257.411,1.2
257.414,1.29
257.416,1.29
257.419,1.2
257.421,1.2
257.424,1.2
257.426,1.2
257.429,1.29
257.431,1.11
257.434,1.29
257.436,1.29
257.439,1.11
257.441,1.11
257.444,1.29
257.446,1.29
257.449,1.11
257.451,1.29
257.454,1.29
257.456,1.11
257.459,1.29
257.461,1.11
257.464,1.2
257.466,1.29
257.469,1.29
257.471,1.2
257.474,1.2
257.476,1.29
257.479,1.2
257.481,1.11
257.484,1.29
257.486,1.2
257.489,1.11
257.491,1.2
257.494,1.29
257.496,1.11
257.499,1.2
257.501,1.2
257.504,1.11
257.506,1.2
257.509,1.29
257.511,1.11
257.514,1.2
257.516,1.29
257.519,1.2
257.521,1.29
257.524,1.11
257.526,1.2
257.529,1.11
257.531,1.29
257.534,1.39
257.536,1.29
257.539,1.11
257.541,1.11
257.544,1.2
257.546,1.2
257.549,1.2
257.551,1.11
257.554,1.11
257.556,1.2
257.559,1.11
257.561,1.11
257.564,1.01
257.566,1.2
257.569,1.2
257.571,1.2
257.574,1.29
257.576,1.2
257.579,1.2
257.581,1.29
257.584,1.2
257.586,1.11
257.589,1.11
257.591,1.29
257.594,1.2
257.596,1.11
257.599,1.11
257.601,1.2
257.604,1.2
257.606,1.11
257.609,1.2
257.611,1.11
257.614,1.11
257.616,1.2
257.619,1.11
257.621,1.2
257.624,1.11
257.626,1.29
257.629,1.11
257.631,1.11
257.634,1.11
257.636,1.11
257.639,1.2
257.641,1.11
257.644,1.11
257.646,1.2
257.649,1.11
257.651,1.11
257.654,1.01
257.656,1.2
257.659,1.11
257.661,1.11
257.664,1.2
257.666,1.11
257.669,1.2
257.671,1.11
257.674,1.2
257.676,1.11
257.679,1.11
257.681,1.11
257.684,1.11
257.686,1.11
257.689,1.11
257.691,1.11
257.694,1.2
257.696,1.11
257.699,1.11
257.701,1.01
257.704,1.11
257.706,1.11
257.709,1.11
257.711,1.11
257.714,1.01
257.716,1.11
257.719,1.11
257.721,1.01
257.724,1.11
257.726,1.2
257.729,1.2
257.731,1.11
257.734,1.01
257.736,1.11
257.739,1.11
257.741,1.11
257.744,1.11
257.746,1.11
257.749,1.01
257.751,1.11
257.754,1.11
257.756,1.11
257.759,1.01
257.761,1.11
257.764,1.11
257.766,1.11
257.769,1.11
257.771,1.11
257.774,1.11
257.776,1.11
257.779,1.11
257.781,1.11
257.784,1.11
257.786,1.11
257.789,0.92
257.791,1.11
257.794,1.11
257.796,1.11
257.799,1.11
257.801,1.11
257.804,1.11
257.806,1.11
257.809,1.11
257.811,1.2
257.814,1.01
257.816,1.11
257.819,1.11
257.821,1.11
257.824,1.11
257.826,1.11
257.829,1.11
257.831,1.01
257.834,1.11
257.836,1.11
257.839,1.01
257.841,1.11
257.844,1.11
257.846,1.2
257.849,1.11
257.851,1.01
257.854,1.2
257.856,1.11
257.859,1.11
257.861,1.01
257.864,1.2
257.866,1.01
257.869,1.11
257.871,1.11
257.874,1.11
257.876,1.11
257.879,1.11
257.881,1.11
257.884,1.01
257.886,0.92
257.889,0.92
257.891,1.11
257.894,0.92
257.896,1.01
257.899,1.01
257.901,1.11
257.904,1.2
257.906,1.11
257.909,1.01
257.911,1.11
257.914,1.01
257.916,1.11
257.919,1.11
257.921,1.01
257.924,0.92
257.926,1.11
257.929,1.01
257.931,1.11
257.934,1.11
257.936,1.11
257.939,1.11
257.941,1.11
257.944,1.01
257.946,1.11
257.949,1.01
257.951,1.11
257.954,1.11
257.956,1.11
257.959,1.11
257.961,1.11
257.964,1.2
257.966,1.11
257.969,1.01
257.971,1.11
257.974,1.11
257.976,1.01
257.979,1.01
257.981,1.11
257.984,1.11
257.986,1.11
257.989,1.11
257.991,1.11
257.994,1.01
257.996,1.2
257.999,1.2
258.001,1.11
258.004,1.01
258.006,1.11
258.009,1.11
258.011,1.01
258.014,1.01
258.016,1.11
258.019,1.11
258.021,1.11
258.024,1.11
258.026,1.11
258.029,1.11
258.031,1.11
258.034,1.11
258.036,1.11
258.039,1.01
258.041,1.11
258.044,1.11
258.046,1.11
258.049,1.11
258.051,1.11
258.054,1.11
258.056,1.01
258.059,1.11
258.061,1.11
258.064,1.11
258.066,1.11
258.069,1.11
258.071,1.11
258.074,1.11
258.076,1.11
258.079,1.01
258.081,1.01
258.084,1.11
258.086,1.01
258.089,1.11
258.091,1.11
258.094,1.11
258.096,1.11
258.099,1.11
258.101,1.11
258.104,1.11
258.106,1.11
258.109,1.01
258.111,1.11
258.114,1.11
258.116,1.11
258.119,1.01
258.121,1.11
258.124,1.2
258.126,1.01
258.129,1.11
258.131,1.11
258.134,1.11
258.136,1.01
258.139,1.11
258.141,1.01
258.144,1.01
258.146,0.92
258.149,0.92
258.151,1.11
258.154,0.92
258.156,1.01
258.159,1.01
258.161,1.11
258.164,1.11
258.166,1.11
258.169,1.01
258.171,0.92
258.174,1.01
258.176,1.11
258.179,0.92
258.181,1.2
258.184,1.01
258.186,1.01
258.189,1.11
258.191,1.01
258.194,1.11
258.196,1.11
258.199,1.01
258.201,1.11
258.204,1.01
258.206,1.01
258.209,1.11
258.211,1.11
258.214,1.11
258.216,1.01
258.219,1.11
258.221,1.2
258.224,1.11
258.226,1.11
258.229,1.11
258.231,1.11
258.234,1.01
258.236,1.11
258.239,1.11
258.241,1.11
258.244,1.01
258.246,1.01
258.249,1.11
258.251,1.11
258.254,1.01
258.256,1.01
258.259,1.11
258.261,1.11
258.264,1.11
258.266,1.2
258.269,1.01
258.271,1.01
258.274,1.11
258.276,1.11
258.279,1.11
258.281,1.11
258.284,1.11
258.286,1.01
258.289,1.11
258.291,1.11
258.294,1.11
258.296,1.11
258.299,1.11
258.301,1.01
258.304,1.29
258.306,1.11
258.309,1.2
258.311,1.11
258.314,1.11
258.316,1.2
258.319,1.2
258.321,1.11
258.324,1.11
258.326,1.11
258.329,1.11
258.331,1.11
258.334,1.2
258.336,1.11
258.339,1.2
258.341,1.11
258.344,1.11
258.346,1.11
258.349,1.11
258.351,1.2
258.354,1.2
258.356,1.01
258.359,1.29
258.361,1.11
258.364,1.11
258.366,1.11
258.369,1.11
258.371,1.11
258.374,1.11
258.376,1.2
258.379,1.11
258.381,1.11
258.384,1.2
258.386,1.2
258.389,1.11
258.391,1.11
258.394,1.2
258.396,1.11
258.399,1.11
258.401,1.11
258.404,1.11
258.406,1.2
258.409,1.11
258.411,1.11
258.414,1.11
258.416,1.11
258.419,1.11
258.421,1.11
258.424,1.2
258.426,1.11
258.429,1.2
258.431,1.11
258.434,1.11
258.436,1.2
258.439,1.2
258.441,1.11
258.444,1.11
258.446,1.11
258.449,1.11
258.451,1.2
258.454,1.11
258.456,1.2
258.459,1.11
258.461,1.11
258.464,1.11
258.466,1.11
258.469,1.11
258.471,1.01
258.474,1.11
258.476,1.2
258.479,1.11
258.481,1.11
258.484,1.11
258.486,1.11
258.489,1.11
258.491,1.2
258.494,1.11
258.496,1.11
258.499,1.11
258.501,1.01
258.504,1.2
258.506,1.11
258.509,1.2
258.511,0.92
258.514,1.2
258.516,1.11
258.519,1.2
258.521,1.29
258.524,1.11
258.526,1.11
258.529,1.11
258.531,1.11
258.534,1.11
258.536,1.2
258.539,1.11
258.541,1.11
258.544,1.2
258.546,1.11
258.549,1.2
258.551,1.2
258.554,1.11
258.556,1.2
258.559,1.29
258.561,1.11
258.564,1.11
258.566,1.11
258.569,1.11
258.571,1.11
258.574,1.2
258.576,1.11
258.579,1.11
258.581,1.29
258.584,1.29
258.586,1.11
258.589,1.11
258.591,1.29
258.594,1.29
258.596,1.2
258.599,1.11
258.601,1.2
258.604,1.2
258.606,1.29
258.609,1.2
258.611,1.11
258.614,1.2
258.616,1.11
258.619,1.29
258.621,1.11
258.624,1.11
258.626,1.2
258.629,1.2
258.631,1.2
258.634,1.11
258.636,1.2
258.639,1.2
258.641,1.2
258.644,1.11
258.646,1.11
258.649,1.29
258.651,1.11
258.654,1.11
258.656,1.2
258.659,1.29
258.661,1.2
258.664,1.2
258.666,1.2
258.669,1.2
258.671,1.29
258.674,1.29
258.676,1.29
258.679,1.11
258.681,1.2
258.684,1.11
258.686,1.2
258.689,1.2
258.691,1.11
258.694,1.29
258.696,1.29
258.699,1.29
258.701,1.2
258.704,1.11
258.706,1.11
258.709,1.2
258.711,1.2
258.714,1.11
258.716,1.11
258.719,1.11
258.721,1.29
258.724,1.29
258.726,1.2
258.729,1.11
258.731,1.11
258.734,1.29
258.736,1.29
258.739,1.29
258.741,1.29
258.744,1.29
258.746,1.29
258.749,1.2
258.751,1.29
258.754,1.29
258.756,1.2
258.759,1.2
258.761,1.29
258.764,1.2
258.766,1.29
258.769,1.2
258.771,1.29
258.774,1.2
258.776,1.29
258.779,1.2
258.781,1.29
258.784,1.29
258.786,1.2
258.789,1.11
258.791,1.2
258.794,1.29
258.796,1.39
258.799,1.29
258.801,1.29
258.804,1.29
258.806,1.29
258.809,1.29
258.811,1.29
258.814,1.2
258.816,1.29
258.819,1.39
258.821,1.39
258.824,1.29
258.826,1.2
258.829,1.29
258.831,1.29
258.834,1.29
258.836,1.29
258.839,1.29
258.841,1.29
258.844,1.2
258.846,1.29
258.849,1.29
258.851,1.29
258.854,1.39
258.856,1.2
258.859,1.11
258.861,1.29
258.864,1.29
258.866,1.29
258.869,1.11
258.871,1.29
258.874,1.29
258.876,1.29
258.879,1.29
258.881,1.29
258.884,1.2
258.886,1.2
258.889,1.2
258.891,1.2
258.894,1.29
258.896,1.29
258.899,1.2
258.901,1.29
258.904,1.29
258.906,1.29
258.909,1.29
258.911,1.29
258.914,1.29
258.916,1.29
258.919,1.29
258.921,1.29
258.924,1.29
258.926,1.2
258.929,1.29
258.931,1.29
258.934,1.29
258.936,1.2
258.939,1.29
258.941,1.39
258.944,1.29
258.946,1.29
258.949,1.29
258.951,1.2
258.954,1.11
258.956,1.29
258.959,1.29
258.961,1.29
258.964,1.2
258.966,1.29
258.969,1.29
258.971,1.29
258.974,1.29
258.976,1.29
258.979,1.29
258.981,1.11
258.984,1.29
258.986,1.29
258.989,1.2
258.991,1.29
258.994,1.29
258.996,1.2
258.999,1.29
259.001,1.29
259.004,1.29
259.006,1.29
259.009,1.29
259.011,1.29
259.014,1.29
259.016,1.29
259.019,1.2
259.021,1.29
259.024,1.39
259.026,1.39
259.029,1.2
259.031,1.29
259.034,1.2
259.036,1.29
259.039,1.29
259.041,1.29
259.044,1.29
259.046,1.29
259.049,1.39
259.051,1.29
259.054,1.29
259.056,1.29
259.059,1.29
259.061,1.29
259.064,1.29
259.066,1.29
259.069,1.29
259.071,1.39
259.074,1.2
259.076,1.39
259.079,1.29
259.081,1.39
259.084,1.29
259.086,1.39
259.089,1.39
259.091,1.29
259.094,1.39
259.096,1.29
259.099,1.2
259.101,1.29
259.104,1.29
259.106,1.39
259.109,1.29
259.111,1.29
259.114,1.29
259.116,1.29
259.119,1.29
259.121,1.2
259.124,1.29
259.126,1.29
259.129,1.2
259.131,1.39
259.134,1.29
259.136,1.39
259.139,1.2
259.141,1.29
259.144,1.2
259.146,1.29
259.149,1.29
259.151,1.2
259.154,1.39
259.156,1.29
259.159,1.2
259.161,1.39
259.164,1.2
259.166,1.39
259.169,1.48
259.171,1.29
259.174,1.29
259.176,1.29
259.179,1.39
259.181,1.39
259.184,1.29
259.186,1.29
259.189,1.29
259.191,1.39
259.194,1.29
259.196,1.29
259.199,1.29
259.201,1.29
259.204,1.29
259.206,1.39
259.209,1.29
259.211,1.29
259.214,1.29
259.216,1.29
259.219,1.29
259.221,1.29
259.224,1.29
259.226,1.29
259.229,1.29
259.231,1.29
259.234,1.39
259.236,1.29
259.239,1.29
259.241,1.29
259.244,1.29
259.246,1.48
259.249,1.29
259.251,1.39
259.254,1.29
259.256,1.2
259.259,1.29
259.261,1.29
259.264,1.29
259.266,1.29
259.269,1.29
259.271,1.29
259.274,1.29
259.276,1.39
259.279,1.29
259.281,1.29
259.284,1.2
259.286,1.29
259.289,1.2
259.291,1.29
259.294,1.29
259.296,1.29
259.299,1.2
259.301,1.39
259.304,1.29
259.306,1.29
259.309,1.29
259.311,1.29
259.314,1.29
259.316,1.29
259.319,1.2
259.321,1.29
259.324,1.2
259.326,1.11
259.329,1.29
259.331,1.29
259.334,1.2
259.336,1.29
259.339,1.29
259.341,1.29
259.344,1.29
259.346,1.29
259.349,1.39
259.351,1.29
259.354,1.29
259.356,1.29
259.359,1.29
259.361,1.39
259.364,1.39
259.366,1.29
259.369,1.29
259.371,1.2
259.374,1.29
259.376,1.29
259.379,1.29
259.381,1.11
259.384,1.29
259.386,1.2
259.389,1.11
259.391,1.29
259.394,1.11
259.396,1.29
259.399,1.29
259.401,1.2
259.404,1.29
259.406,1.2
259.409,1.2
259.411,1.11
259.414,1.2
259.416,1.2
259.419,1.2
259.421,1.29
259.424,1.11
259.426,1.2
259.429,1.2
259.431,1.29
259.434,1.11
259.436,1.11
259.439,1.2
259.441,1.2
259.444,1.29
259.446,1.2
259.449,1.29
259.451,1.11
259.454,1.2
259.456,1.29
259.459,1.11
259.461,1.29
259.464,1.11
259.466,1.11
259.469,1.29
259.471,1.11
259.474,1.2
259.476,1.2
259.479,1.11
259.481,1.29
259.484,1.29
259.486,1.11
259.489,1.29
259.491,1.2
259.494,1.11
259.496,1.2
259.499,1.2
259.501,1.11
259.504,1.2
259.506,1.29
259.509,1.11
259.511,1.29
259.514,1.29
259.516,1.2
259.519,1.11
259.521,1.11
259.524,1.11
259.526,1.2
259.529,1.11
259.531,1.11
259.534,1.2
259.536,1.11
259.539,1.11
259.541,1.2
259.544,1.29
259.546,1.29
259.549,1.2
259.551,1.11
259.554,1.2
259.556,1.11
259.559,1.11
259.561,1.11
259.564,1.11
259.566,1.2
259.569,1.2
259.571,1.11
259.574,1.2
259.576,1.11
259.579,1.11
259.581,1.11
259.584,1.2
259.586,1.11
259.589,1.11
259.591,1.11
259.594,1.29
259.596,1.11
259.599,1.11
259.601,1.2
259.604,1.29
259.606,1.11
259.609,1.2
259.611,1.29
259.614,1.2
259.616,1.29
259.619,1.11
259.621,1.11
259.624,1.11
259.626,1.11
259.629,1.11
259.631,1.11
259.634,1.11
259.636,1.11
259.639,1.29
259.641,1.2
259.644,1.11
259.646,1.11
259.649,1.2
259.651,1.11
259.654,1.01
259.656,1.2
259.659,1.11
259.661,1.11
259.664,1.11
259.666,1.01
259.669,1.2
259.671,1.11
259.674,1.11
259.676,1.01
259.679,1.11
259.681,1.2
259.684,1.11
259.686,1.11
259.689,1.11
259.691,1.2
259.694,1.11
259.696,1.11
259.699,1.11
259.701,1.01
259.704,1.11
259.706,1.11
259.709,1.11
259.711,1.11
259.714,1.11
259.716,1.11
259.719,1.11
259.721,1.11
259.724,1.2
259.726,1.11
259.729,1.11
259.731,1.11
259.734,1.29
259.736,1.11
259.739,1.11
259.741,1.11
259.744,1.11
259.746,1.11
259.749,1.11
259.751,1.11
259.754,1.11
259.756,1.11
259.759,1.11
259.761,1.2
259.764,1.11
259.766,1.01
259.769,1.11
259.771,1.29
259.774,1.2
259.776,1.11
259.779,1.11
259.781,1.2
259.784,1.11
259.786,1.11
259.789,1.11
259.791,1.11
259.794,1.2
259.796,1.11
259.799,1.11
259.801,1.11
259.804,1.11
259.806,1.11
259.809,1.11
259.811,1.01
259.814,1.11
259.816,1.2
259.819,1.2
259.821,1.11
259.824,1.2
259.826,1.11
259.829,1.11
259.831,1.2
259.834,1.2
259.836,1.2
259.839,1.11
259.841,1.29
259.844,1.11
259.846,1.11
259.849,1.2
259.851,1.11
259.854,1.11
259.856,1.11
259.859,1.11
259.861,1.11
259.864,1.11
259.866,1.11
259.869,1.11
259.871,1.11
259.874,1.01
259.876,1.11
259.879,1.2
259.881,1.2
259.884,1.11
259.886,1.11
259.889,1.2
259.891,1.01
259.894,1.11
259.896,1.29
259.899,1.2
259.901,1.11
259.904,1.01
259.906,1.2
259.909,1.11
259.911,1.2
259.914,1.11
259.916,1.11
259.919,1.11
259.921,1.2
259.924,1.2
259.926,1.11
259.929,1.11
259.931,1.2
259.934,1.2
259.936,1.2
259.939,1.2
259.941,1.11
259.944,1.11
259.946,1.11
259.949,1.2
259.951,1.11
259.954,1.11
259.956,1.2
259.959,1.2
259.961,1.2
259.964,1.11
259.966,1.11
259.969,1.2
259.971,1.2
259.974,1.2
259.976,1.11
259.979,1.2
259.981,1.11
259.984,1.11
259.986,1.11
259.989,1.29
259.991,1.2
259.994,1.11
259.996,1.11
259.999,1.01
260.001,1.2
260.004,1.2
260.006,1.2
260.009,1.11
260.011,1.29
260.014,1.2
260.016,1.2
260.019,1.2
260.021,1.11
260.024,1.2
260.026,1.11
260.029,1.11
260.031,1.11
260.034,1.29
260.036,1.2
260.039,1.2
260.041,1.11
260.044,1.2
260.046,1.2
260.049,1.2
260.051,1.2
260.054,1.11
260.056,1.2
260.059,1.11
260.061,1.2
260.064,1.2
260.066,1.2
260.069,1.11
260.071,1.11
260.074,1.2
260.076,1.11
260.079,1.2
260.081,1.2
260.084,1.29
260.086,1.11
260.089,1.2
260.091,1.29
260.094,1.2
260.096,1.2
260.099,1.29
260.101,1.11
260.104,1.2
260.106,1.29
260.109,1.29
260.111,1.29
260.114,1.29
260.116,1.2
260.119,1.11
260.121,1.2
260.124,1.29
260.126,1.11
260.129,1.29
260.131,1.29
260.134,1.2
260.136,1.11
260.139,1.29
260.141,1.29
260.144,1.2
260.146,1.2
260.149,1.2
260.151,1.2
260.154,1.29
260.156,1.11
260.159,1.2
260.161,1.11
260.164,1.2
260.166,1.2
260.169,1.11
260.171,1.11
260.174,1.11
260.176,1.29
260.179,1.11
260.181,1.2
260.184,1.11
260.186,1.11
260.189,1.11
260.191,1.2
260.194,1.11
260.196,1.11
260.199,1.2
260.201,1.11
260.204,1.2
260.206,1.11
260.209,1.2
260.211,1.29
260.214,1.11
260.216,1.2
260.219,1.11
260.221,1.29
260.224,1.11
260.226,1.11
260.229,1.2
260.231,1.11
260.234,1.11
260.236,1.11
260.239,1.11
260.241,1.2
260.244,1.11
260.246,1.11
260.249,1.2
260.251,1.11
260.254,1.2
260.256,1.29
260.259,1.2
260.261,1.11
260.264,1.11
260.266,1.29
260.269,1.11
260.271,1.11
260.274,1.2
260.276,1.11
260.279,1.2
260.281,1.2
260.284,1.29
260.286,1.29
260.289,1.2
260.291,1.29
260.294,1.29
260.296,1.29
260.299,1.29
260.301,1.29
260.304,1.29
260.306,1.2
260.309,1.2
260.311,1.2
260.314,1.29
260.316,1.29
260.319,1.29
260.321,1.29
260.324,1.29
260.326,1.29
260.329,1.2
260.331,1.39
260.334,1.29
260.336,1.29
260.339,1.29
260.341,1.2
260.344,1.29
260.346,1.29
260.349,1.29
260.351,1.29
260.354,1.29
260.356,1.39
260.359,1.29
260.361,1.2
260.364,1.29
260.366,1.11
260.369,1.29
260.371,1.29
260.374,1.29
260.376,1.11
260.379,1.29
260.381,1.29
260.384,1.2
260.386,1.39
260.389,1.29
260.391,1.29
260.394,1.29
260.396,1.29
260.399,1.29
